algorithm,domain,problem,horizon,coverage,plan_length,total_time
main-fd-grounding+madagascar-horizon-191, logistics00, probLOGISTICS-15-1.pddl, 191, 1, 3238, 2.46
main-fd-grounding+madagascar-horizon-191, maintenance-sat14-adl, maintenance-1-3-060-180-5-000.pddl, 191, 1, 56, 3.78
main-fd-grounding+madagascar-horizon-191, maintenance-sat14-adl, maintenance-1-3-060-180-5-001.pddl, 191, 1, 59, 5.0
main-fd-grounding+madagascar-horizon-191, maintenance-sat14-adl, maintenance-1-3-060-180-5-002.pddl, 191, 1, 59, 3.57
main-fd-grounding+madagascar-horizon-191, maintenance-sat14-adl, maintenance-1-3-100-300-5-000.pddl, 191, 1, 99, 9.53
main-fd-grounding+madagascar-horizon-191, maintenance-sat14-adl, maintenance-1-3-100-300-5-001.pddl, 191, 1, 98, 7.93
main-fd-grounding+madagascar-horizon-191, maintenance-sat14-adl, maintenance-1-3-100-300-7-000.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, maintenance-sat14-adl, maintenance-1-3-100-300-7-001.pddl, 191, 1, 92, 4.32
main-fd-grounding+madagascar-horizon-191, maintenance-sat14-adl, maintenance-1-3-100-300-7-002.pddl, 191, 1, 95, 4.49
main-fd-grounding+madagascar-horizon-191, maintenance-sat14-adl, maintenance-1-3-150-500-6-001.pddl, 191, 1, 146, 11.21
main-fd-grounding+madagascar-horizon-191, maintenance-sat14-adl, maintenance-1-3-200-500-5-001.pddl, 191, 1, 198, 18.68
main-fd-grounding+madagascar-horizon-191, maintenance-sat14-adl, maintenance-1-3-200-500-5-002.pddl, 191, 1, 194, 13.71
main-fd-grounding+madagascar-horizon-191, maintenance-sat14-adl, maintenance-1-3-200-700-7-000.pddl, 191, 1, 193, 13.55
main-fd-grounding+madagascar-horizon-191, maintenance-sat14-adl, maintenance-1-3-200-700-7-001.pddl, 191, 1, 192, 13.91
main-fd-grounding+madagascar-horizon-191, maintenance-sat14-adl, maintenance-1-3-200-700-7-002.pddl, 191, 1, 199, 17.4
main-fd-grounding+madagascar-horizon-191, maintenance-sat14-adl, maintenance-1-3-200-900-5-000.pddl, 191, 1, 199, 3425.15
main-fd-grounding+madagascar-horizon-191, maintenance-sat14-adl, maintenance-1-3-200-900-5-001.pddl, 191, 1, 199, 1724.79
main-fd-grounding+madagascar-horizon-191, maintenance-sat14-adl, maintenance-1-3-200-900-5-002.pddl, 191, 1, 199, 923.19
main-fd-grounding+madagascar-horizon-191, maintenance-sat14-adl, maintenance-1-3-200-900-8-000.pddl, 191, 1, 191, 19.02
main-fd-grounding+madagascar-horizon-191, maintenance-sat14-adl, maintenance-1-3-200-900-8-001.pddl, 191, 1, 191, 20.22
main-fd-grounding+madagascar-horizon-191, maintenance-sat14-adl, maintenance-1-3-200-900-8-002.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s1-0.pddl, 191, 1, 378, 0.71
main-fd-grounding+madagascar-horizon-191, miconic, s1-1.pddl, 191, 1, 209, 0.69
main-fd-grounding+madagascar-horizon-191, miconic, s1-2.pddl, 191, 1, 378, 0.66
main-fd-grounding+madagascar-horizon-191, miconic, s1-3.pddl, 191, 1, 378, 0.62
main-fd-grounding+madagascar-horizon-191, miconic, s1-4.pddl, 191, 1, 378, 0.69
main-fd-grounding+madagascar-horizon-191, miconic, s2-0.pddl, 191, 1, 382, 0.71
main-fd-grounding+madagascar-horizon-191, miconic, s2-1.pddl, 191, 1, 310, 0.64
main-fd-grounding+madagascar-horizon-191, miconic, s2-2.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s2-3.pddl, 191, 1, 381, 0.65
main-fd-grounding+madagascar-horizon-191, miconic, s2-4.pddl, 191, 1, 198, 0.67
main-fd-grounding+madagascar-horizon-191, miconic, s3-0.pddl, 191, 1, 200, 0.73
main-fd-grounding+madagascar-horizon-191, miconic, s3-1.pddl, 191, 1, 384, 0.69
main-fd-grounding+madagascar-horizon-191, miconic, s3-2.pddl, 191, 1, 199, 0.69
main-fd-grounding+madagascar-horizon-191, miconic, s3-3.pddl, 191, 1, 293, 0.75
main-fd-grounding+madagascar-horizon-191, miconic, s3-4.pddl, 191, 1, 199, 0.66
main-fd-grounding+madagascar-horizon-191, miconic, s4-0.pddl, 191, 1, 223, 0.67
main-fd-grounding+madagascar-horizon-191, miconic, s4-1.pddl, 191, 1, 223, 0.71
main-fd-grounding+madagascar-horizon-191, miconic, s4-2.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s4-3.pddl, 191, 1, 203, 0.78
main-fd-grounding+madagascar-horizon-191, miconic, s4-4.pddl, 191, 1, 205, 0.72
main-fd-grounding+madagascar-horizon-191, miconic, s5-0.pddl, 191, 1, 205, 0.81
main-fd-grounding+madagascar-horizon-191, miconic, s5-1.pddl, 191, 1, 205, 0.78
main-fd-grounding+madagascar-horizon-191, miconic, s5-2.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s5-3.pddl, 191, 1, 205, 0.77
main-fd-grounding+madagascar-horizon-191, miconic, s5-4.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s6-0.pddl, 191, 1, 305, 0.81
main-fd-grounding+madagascar-horizon-191, miconic, s6-1.pddl, 191, 1, 295, 0.9
main-fd-grounding+madagascar-horizon-191, miconic, s6-2.pddl, 191, 1, 382, 0.83
main-fd-grounding+madagascar-horizon-191, miconic, s6-3.pddl, 191, 1, 207, 0.84
main-fd-grounding+madagascar-horizon-191, miconic, s6-4.pddl, 191, 1, 383, 0.83
main-fd-grounding+madagascar-horizon-191, miconic, s7-0.pddl, 191, 1, 324, 0.86
main-fd-grounding+madagascar-horizon-191, miconic, s7-1.pddl, 191, 1, 436, 0.94
main-fd-grounding+madagascar-horizon-191, miconic, s7-2.pddl, 191, 1, 347, 0.91
main-fd-grounding+madagascar-horizon-191, miconic, s7-3.pddl, 191, 1, 264, 0.9
main-fd-grounding+madagascar-horizon-191, miconic, s7-4.pddl, 191, 1, 212, 0.88
main-fd-grounding+madagascar-horizon-191, miconic, s8-0.pddl, 191, 1, 213, 1.03
main-fd-grounding+madagascar-horizon-191, miconic, s8-1.pddl, 191, 1, 218, 1.04
main-fd-grounding+madagascar-horizon-191, miconic, s8-2.pddl, 191, 1, 216, 0.94
main-fd-grounding+madagascar-horizon-191, miconic, s8-3.pddl, 191, 1, 218, 0.91
main-fd-grounding+madagascar-horizon-191, miconic, s8-4.pddl, 191, 1, 213, 1.0
main-fd-grounding+madagascar-horizon-191, miconic, s9-0.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s9-1.pddl, 191, 1, 296, 1.06
main-fd-grounding+madagascar-horizon-191, miconic, s9-2.pddl, 191, 1, 287, 1.02
main-fd-grounding+madagascar-horizon-191, miconic, s9-3.pddl, 191, 1, 306, 1.12
main-fd-grounding+madagascar-horizon-191, miconic, s9-4.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s10-0.pddl, 191, 1, 323, 1.16
main-fd-grounding+madagascar-horizon-191, miconic, s10-1.pddl, 191, 1, 330, 1.24
main-fd-grounding+madagascar-horizon-191, miconic, s10-2.pddl, 191, 1, 274, 1.22
main-fd-grounding+madagascar-horizon-191, miconic, s10-3.pddl, 191, 1, 219, 1.15
main-fd-grounding+madagascar-horizon-191, miconic, s10-4.pddl, 191, 1, 274, 1.19
main-fd-grounding+madagascar-horizon-191, miconic, s11-0.pddl, 191, 1, 341, 1.28
main-fd-grounding+madagascar-horizon-191, miconic, s11-1.pddl, 191, 1, 384, 1.26
main-fd-grounding+madagascar-horizon-191, miconic, s11-2.pddl, 191, 1, 343, 1.28
main-fd-grounding+madagascar-horizon-191, miconic, s11-3.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s11-4.pddl, 191, 1, 289, 1.25
main-fd-grounding+madagascar-horizon-191, miconic, s12-0.pddl, 191, 1, 301, 1.43
main-fd-grounding+madagascar-horizon-191, miconic, s12-1.pddl, 191, 1, 304, 1.4
main-fd-grounding+madagascar-horizon-191, miconic, s12-2.pddl, 191, 1, 306, 1.49
main-fd-grounding+madagascar-horizon-191, miconic, s12-3.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s12-4.pddl, 191, 1, 229, 1.35
main-fd-grounding+madagascar-horizon-191, miconic, s13-0.pddl, 191, 1, 276, 1.63
main-fd-grounding+madagascar-horizon-191, miconic, s13-1.pddl, 191, 1, 276, 1.58
main-fd-grounding+madagascar-horizon-191, miconic, s13-2.pddl, 191, 1, 274, 1.6
main-fd-grounding+madagascar-horizon-191, miconic, s13-3.pddl, 191, 1, 274, 1.62
main-fd-grounding+madagascar-horizon-191, miconic, s13-4.pddl, 191, 1, 282, 1.58
main-fd-grounding+madagascar-horizon-191, miconic, s14-0.pddl, 191, 1, 307, 1.7
main-fd-grounding+madagascar-horizon-191, miconic, s14-1.pddl, 191, 1, 293, 1.88
main-fd-grounding+madagascar-horizon-191, miconic, s14-2.pddl, 191, 1, 319, 1.79
main-fd-grounding+madagascar-horizon-191, miconic, s14-3.pddl, 191, 1, 306, 1.67
main-fd-grounding+madagascar-horizon-191, miconic, s14-4.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s15-0.pddl, 191, 1, 243, 1.96
main-fd-grounding+madagascar-horizon-191, miconic, s15-1.pddl, 191, 1, 333, 1.93
main-fd-grounding+madagascar-horizon-191, miconic, s15-2.pddl, 191, 1, 241, 1.93
main-fd-grounding+madagascar-horizon-191, miconic, s15-3.pddl, 191, 1, 380, 1.91
main-fd-grounding+madagascar-horizon-191, miconic, s15-4.pddl, 191, 1, 243, 1.86
main-fd-grounding+madagascar-horizon-191, miconic, s16-0.pddl, 191, 1, 334, 2.17
main-fd-grounding+madagascar-horizon-191, miconic, s16-1.pddl, 191, 1, 283, 2.17
main-fd-grounding+madagascar-horizon-191, miconic, s16-2.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s16-3.pddl, 191, 1, 284, 2.1
main-fd-grounding+madagascar-horizon-191, miconic, s16-4.pddl, 191, 1, 334, 2.11
main-fd-grounding+madagascar-horizon-191, miconic, s17-0.pddl, 191, 1, 245, 2.41
main-fd-grounding+madagascar-horizon-191, miconic, s17-1.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s17-2.pddl, 191, 1, 311, 2.43
main-fd-grounding+madagascar-horizon-191, miconic, s17-3.pddl, 191, 1, 239, 2.32
main-fd-grounding+madagascar-horizon-191, miconic, s17-4.pddl, 191, 1, 252, 2.37
main-fd-grounding+madagascar-horizon-191, miconic, s18-0.pddl, 191, 1, 284, 2.53
main-fd-grounding+madagascar-horizon-191, miconic, s18-1.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s18-2.pddl, 191, 1, 381, 2.71
main-fd-grounding+madagascar-horizon-191, miconic, s18-3.pddl, 191, 1, 287, 2.53
main-fd-grounding+madagascar-horizon-191, miconic, s18-4.pddl, 191, 1, 335, 2.61
main-fd-grounding+madagascar-horizon-191, miconic, s19-0.pddl, 191, 1, 316, 2.71
main-fd-grounding+madagascar-horizon-191, miconic, s19-1.pddl, 191, 1, 328, 2.79
main-fd-grounding+madagascar-horizon-191, miconic, s19-2.pddl, 191, 1, 248, 2.79
main-fd-grounding+madagascar-horizon-191, miconic, s19-3.pddl, 191, 1, 291, 2.97
main-fd-grounding+madagascar-horizon-191, miconic, s19-4.pddl, 191, 1, 258, 2.93
main-fd-grounding+madagascar-horizon-191, miconic, s20-0.pddl, 191, 1, 248, 3.12
main-fd-grounding+madagascar-horizon-191, miconic, s20-1.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s20-2.pddl, 191, 1, 333, 3.31
main-fd-grounding+madagascar-horizon-191, miconic, s20-3.pddl, 191, 1, 420, 3.08
main-fd-grounding+madagascar-horizon-191, miconic, s20-4.pddl, 191, 1, 331, 3.27
main-fd-grounding+madagascar-horizon-191, miconic, s21-0.pddl, 191, 1, 378, 3.25
main-fd-grounding+madagascar-horizon-191, miconic, s21-1.pddl, 191, 1, 250, 3.48
main-fd-grounding+madagascar-horizon-191, miconic, s21-2.pddl, 191, 1, 251, 3.59
main-fd-grounding+madagascar-horizon-191, miconic, s21-3.pddl, 191, 1, 263, 3.31
main-fd-grounding+madagascar-horizon-191, miconic, s21-4.pddl, 191, 1, 252, 3.54
main-fd-grounding+madagascar-horizon-191, miconic, s22-0.pddl, 191, 1, 317, 3.87
main-fd-grounding+madagascar-horizon-191, miconic, s22-1.pddl, 191, 1, 317, 3.65
main-fd-grounding+madagascar-horizon-191, miconic, s22-2.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s22-3.pddl, 191, 1, 308, 3.99
main-fd-grounding+madagascar-horizon-191, miconic, s22-4.pddl, 191, 1, 256, 4.02
main-fd-grounding+madagascar-horizon-191, miconic, s23-0.pddl, 191, 1, 256, 3.92
main-fd-grounding+madagascar-horizon-191, miconic, s23-1.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s23-2.pddl, 191, 1, 252, 3.84
main-fd-grounding+madagascar-horizon-191, miconic, s23-3.pddl, 191, 1, 258, 4.11
main-fd-grounding+madagascar-horizon-191, miconic, s23-4.pddl, 191, 1, 316, 4.04
main-fd-grounding+madagascar-horizon-191, miconic, s24-0.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s24-1.pddl, 191, 1, 394, 4.46
main-fd-grounding+madagascar-horizon-191, miconic, s24-2.pddl, 191, 1, 346, 4.37
main-fd-grounding+madagascar-horizon-191, miconic, s24-3.pddl, 191, 1, 325, 4.49
main-fd-grounding+madagascar-horizon-191, miconic, s24-4.pddl, 191, 1, 335, 4.65
main-fd-grounding+madagascar-horizon-191, miconic, s25-0.pddl, 191, 1, 298, 4.96
main-fd-grounding+madagascar-horizon-191, miconic, s25-1.pddl, 191, 1, 373, 5.13
main-fd-grounding+madagascar-horizon-191, miconic, s25-2.pddl, 191, 1, 263, 5.05
main-fd-grounding+madagascar-horizon-191, miconic, s25-3.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s25-4.pddl, 191, 1, 304, 4.85
main-fd-grounding+madagascar-horizon-191, miconic, s26-0.pddl, 191, 1, 264, 5.49
main-fd-grounding+madagascar-horizon-191, miconic, s26-1.pddl, 191, 1, 263, 5.59
main-fd-grounding+madagascar-horizon-191, miconic, s26-2.pddl, 191, 1, 269, 6.0
main-fd-grounding+madagascar-horizon-191, miconic, s26-3.pddl, 191, 1, 320, 5.57
main-fd-grounding+madagascar-horizon-191, miconic, s26-4.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s27-0.pddl, 191, 1, 269, 5.79
main-fd-grounding+madagascar-horizon-191, miconic, s27-1.pddl, 191, 1, 273, 6.24
main-fd-grounding+madagascar-horizon-191, miconic, s27-2.pddl, 191, 1, 267, 6.16
main-fd-grounding+madagascar-horizon-191, miconic, s27-3.pddl, 191, 1, 273, 6.18
main-fd-grounding+madagascar-horizon-191, miconic, s27-4.pddl, 191, 1, 267, 6.25
main-fd-grounding+madagascar-horizon-191, miconic, s28-0.pddl, 191, 1, 296, 6.75
main-fd-grounding+madagascar-horizon-191, miconic, s28-1.pddl, 191, 1, 375, 6.83
main-fd-grounding+madagascar-horizon-191, miconic, s28-2.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s28-3.pddl, 191, 1, 343, 6.81
main-fd-grounding+madagascar-horizon-191, miconic, s28-4.pddl, 191, 1, 381, 6.35
main-fd-grounding+madagascar-horizon-191, miconic, s29-0.pddl, 191, 1, 284, 7.11
main-fd-grounding+madagascar-horizon-191, miconic, s29-1.pddl, 191, 1, 277, 7.34
main-fd-grounding+madagascar-horizon-191, miconic, s29-2.pddl, 191, 1, 274, 7.67
main-fd-grounding+madagascar-horizon-191, miconic, s29-3.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s29-4.pddl, 191, 1, 279, 7.27
main-fd-grounding+madagascar-horizon-191, miconic, s30-0.pddl, 191, 1, 276, 7.45
main-fd-grounding+madagascar-horizon-191, miconic, s30-1.pddl, 191, 1, 286, 7.61
main-fd-grounding+madagascar-horizon-191, miconic, s30-2.pddl, 191, NA, NA, NA
main-fd-grounding+madagascar-horizon-191, miconic, s30-3.pddl, 191, 1, 310, 7.52
main-fd-grounding+madagascar-horizon-191, miconic, s30-4.pddl, 191, 1, 279, 8.15
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-4-0.pddl, 209, 1, 6, 0.72
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-4-1.pddl, 209, 1, 10, 0.75
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-4-2.pddl, 209, 1, 208, 0.74
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-5-0.pddl, 209, 1, 208, 0.81
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-5-1.pddl, 209, 1, 208, 0.8
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-5-2.pddl, 209, 1, 208, 0.78
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-6-0.pddl, 209, 1, 208, 0.87
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-6-1.pddl, 209, 1, 208, 0.87
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-6-2.pddl, 209, 1, 208, 0.96
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-7-0.pddl, 209, 1, 208, 0.98
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-7-1.pddl, 209, 1, 194, 1.04
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-7-2.pddl, 209, 1, 206, 1.08
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-8-0.pddl, 209, NA, NA, NA
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-8-1.pddl, 209, 1, 40, 1.06
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-8-2.pddl, 209, NA, NA, NA
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-9-0.pddl, 209, 1, 208, 1.24
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-9-1.pddl, 209, 1, 208, 1.21
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-9-2.pddl, 209, 1, 208, 1.19
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-10-0.pddl, 209, 1, 196, 1.41
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-10-1.pddl, 209, 1, 86, 1.42
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-10-2.pddl, 209, NA, NA, NA
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-11-0.pddl, 209, 1, 120, 1.77
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-11-1.pddl, 209, 1, 194, 1.63
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-11-2.pddl, 209, NA, NA, NA
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-12-0.pddl, 209, 1, 148, 2.24
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-12-1.pddl, 209, 1, 168, 2.27
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-13-0.pddl, 209, 1, 102, 2.19
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-13-1.pddl, 209, 1, 136, 2.36
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-14-0.pddl, 209, 1, 206, 2.25
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-14-1.pddl, 209, 1, 144, 3.15
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-15-0.pddl, 209, 1, 40, 3.43
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-15-1.pddl, 209, 1, 198, 2.7
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-16-1.pddl, 209, 1, 102, 5.98
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-16-2.pddl, 209, 1, 154, 4.43
main-fd-grounding+madagascar-horizon-209, blocks, probBLOCKS-17-0.pddl, 209, 1, 188, 7.0
main-fd-grounding+madagascar-horizon-209, driverlog, p01.pddl, 209, 1, 620, 0.76
main-fd-grounding+madagascar-horizon-209, driverlog, p02.pddl, 209, 1, 1039, 0.88
main-fd-grounding+madagascar-horizon-209, driverlog, p03.pddl, 209, 1, 1031, 0.83
main-fd-grounding+madagascar-horizon-209, driverlog, p04.pddl, 209, 1, 524, 0.85
main-fd-grounding+madagascar-horizon-209, driverlog, p05.pddl, 209, 1, 1236, 0.97
main-fd-grounding+madagascar-horizon-209, driverlog, p06.pddl, 209, 1, 1442, 1.11
main-fd-grounding+madagascar-horizon-209, driverlog, p07.pddl, 209, 1, 843, 1.12
main-fd-grounding+madagascar-horizon-209, driverlog, p08.pddl, 209, 1, 1475, 3.26
main-fd-grounding+madagascar-horizon-209, driverlog, p09.pddl, 209, 1, 1424, 1.45
main-fd-grounding+madagascar-horizon-209, driverlog, p10.pddl, 209, 1, 988, 2.01
main-fd-grounding+madagascar-horizon-209, driverlog, p11.pddl, 209, 1, NA, NA
main-fd-grounding+madagascar-horizon-209, driverlog, p12.pddl, 209, 1, NA, NA
main-fd-grounding+madagascar-horizon-209, driverlog, p13.pddl, 209, 1, NA, NA
main-fd-grounding+madagascar-horizon-209, driverlog, p14.pddl, 209, 1, NA, NA
main-fd-grounding+madagascar-horizon-209, driverlog, p15.pddl, 209, 1, NA, NA
main-fd-grounding+madagascar-horizon-209, driverlog, p16.pddl, 209, 1, NA, NA
main-fd-grounding+madagascar-horizon-209, driverlog, p17.pddl, 209, 1, NA, NA
main-fd-grounding+madagascar-horizon-209, driverlog, p18.pddl, 209, 1, NA, NA
main-fd-grounding+madagascar-horizon-209, driverlog, p19.pddl, 209, 1, NA, NA
main-fd-grounding+madagascar-horizon-209, driverlog, p20.pddl, 209, 1, NA, NA
main-fd-grounding+madagascar-horizon-209, logistics00, probLOGISTICS-4-0.pddl, 209, NA, NA, NA
main-fd-grounding+madagascar-horizon-209, logistics00, probLOGISTICS-4-1.pddl, 209, 1, 1016, 0.82
main-fd-grounding+madagascar-horizon-209, logistics00, probLOGISTICS-4-2.pddl, 209, 1, 1050, 0.83
main-fd-grounding+madagascar-horizon-209, logistics00, probLOGISTICS-5-0.pddl, 209, 1, 1054, 0.86
main-fd-grounding+madagascar-horizon-209, logistics00, probLOGISTICS-5-1.pddl, 209, 1, 1154, 0.9
main-fd-grounding+madagascar-horizon-209, logistics00, probLOGISTICS-5-2.pddl, 209, NA, NA, NA
main-fd-grounding+madagascar-horizon-209, logistics00, probLOGISTICS-6-0.pddl, 209, 1, 1264, 0.88
main-fd-grounding+madagascar-horizon-209, logistics00, probLOGISTICS-6-1.pddl, 209, 1, 1337, 0.82
main-fd-grounding+madagascar-horizon-209, logistics00, probLOGISTICS-6-2.pddl, 209, 1, 1203, 0.86
main-fd-grounding+madagascar-horizon-209, logistics00, probLOGISTICS-6-9.pddl, 209, 1, 1462, 0.85
main-fd-grounding+madagascar-horizon-209, logistics00, probLOGISTICS-7-0.pddl, 209, 1, 1475, 0.97
main-fd-grounding+madagascar-horizon-209, logistics00, probLOGISTICS-7-1.pddl, 209, NA, NA, NA
main-fd-grounding+madagascar-horizon-209, logistics00, probLOGISTICS-8-0.pddl, 209, 1, 1666, 1.02
main-fd-grounding+madagascar-horizon-209, logistics00, probLOGISTICS-8-1.pddl, 209, 1, 1381, 1.07
main-fd-grounding+madagascar-horizon-209, logistics00, probLOGISTICS-9-0.pddl, 209, 1, 2188, 1.18
main-fd-grounding+madagascar-horizon-209, logistics00, probLOGISTICS-9-1.pddl, 209, 1, 2144, 1.12
main-fd-grounding+madagascar-horizon-209, logistics00, probLOGISTICS-10-0.pddl, 209, 1, 1790, 1.37
main-fd-grounding+madagascar-horizon-209, logistics00, probLOGISTICS-10-1.pddl, 209, 1, 1686, 1.31
