algorithm,domain,problem,horizon,coverage,total_time,plan_length
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-6-1.pddl, 28, 1, 3.14, 183
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-6-2.pddl, 28, 1, 0.66, 166
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-6-9.pddl, 28, 1, 0.89, 193
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-7-0.pddl, 28, 1, 0.72, 206
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-7-1.pddl, 28, 1, 0.74, 207
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-8-0.pddl, 28, 1, 0.76, 219
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-8-1.pddl, 28, 1, 0.79, 205
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-9-0.pddl, 28, 1, 0.79, 287
main-fd-grounding+madagascar-horizon-28, logistics00, probLOGISTICS-9-1.pddl, 28, 1, 2.65, 277
main-fd-grounding+madagascar-horizon-29, gripper, prob01.pddl, 29, 1, 0.59, 60
main-fd-grounding+madagascar-horizon-29, gripper, prob02.pddl, 29, 1, 0.62, 52
main-fd-grounding+madagascar-horizon-29, gripper, prob03.pddl, 29, 1, 0.63, 64
main-fd-grounding+madagascar-horizon-29, gripper, prob04.pddl, 29, 1, 0.64, 62
main-fd-grounding+madagascar-horizon-29, gripper, prob05.pddl, 29, 1, 0.71, 66
main-fd-grounding+madagascar-horizon-29, gripper, prob06.pddl, 29, 1, 0.68, 68
main-fd-grounding+madagascar-horizon-29, gripper, prob07.pddl, 29, 1, 0.81, 66
main-fd-grounding+madagascar-horizon-29, gripper, prob08.pddl, 29, 1, 0.8, 68
main-fd-grounding+madagascar-horizon-29, gripper, prob09.pddl, 29, 1, 0.78, 70
main-fd-grounding+madagascar-horizon-29, gripper, prob10.pddl, 29, 1, 0.8, 72
main-fd-grounding+madagascar-horizon-29, gripper, prob11.pddl, 29, 1, 0.9, 75
main-fd-grounding+madagascar-horizon-29, gripper, prob12.pddl, 29, 1, 0.91, 80
main-fd-grounding+madagascar-horizon-29, gripper, prob13.pddl, 29, 1, 1.34, 83
main-fd-grounding+madagascar-horizon-29, gripper, prob14.pddl, 29, 0, NA, NA
main-fd-grounding+madagascar-horizon-29, gripper, prob15.pddl, 29, 0, NA, NA
main-fd-grounding+madagascar-horizon-29, gripper, prob16.pddl, 29, 0, NA, NA
main-fd-grounding+madagascar-horizon-29, gripper, prob17.pddl, 29, 0, NA, NA
main-fd-grounding+madagascar-horizon-29, gripper, prob18.pddl, 29, 0, NA, NA
main-fd-grounding+madagascar-horizon-29, gripper, prob19.pddl, 29, 0, NA, NA
main-fd-grounding+madagascar-horizon-29, gripper, prob20.pddl, 29, 0, NA, NA
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-10-0.pddl, 29, 1, 0.89, 260
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-10-1.pddl, 29, 1, 0.89, 246
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-11-0.pddl, 29, 1, 0.94, 334
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-11-1.pddl, 29, 1, 0.98, 265
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-12-0.pddl, 29, 1, 0.96, 349
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-12-1.pddl, 29, 1, 1.05, 354
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-13-0.pddl, 29, 1, 1.35, 406
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-13-1.pddl, 29, 1, 1.46, 361
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-14-0.pddl, 29, 1, 1.38, 423
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-14-1.pddl, 29, 1, 1.38, 434
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-15-0.pddl, 29, 1, 1.53, 460
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-15-1.pddl, 29, 1, 1.5, 479
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-4-0.pddl, 29, 1, 0.62, 130
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-4-1.pddl, 29, 1, 1.68, 143
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-4-2.pddl, 29, 1, 0.73, 150
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-5-0.pddl, 29, 1, 0.61, 154
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-5-1.pddl, 29, 1, 0.65, 164
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-5-2.pddl, 29, 1, 0.69, 171
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-6-0.pddl, 29, 1, 0.71, 180
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-6-1.pddl, 29, 1, 0.64, 181
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-6-2.pddl, 29, 1, 0.87, 178
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-6-9.pddl, 29, 1, 0.67, 202
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-7-0.pddl, 29, 1, 0.72, 215
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-7-1.pddl, 29, 1, 0.79, 218
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-8-0.pddl, 29, 1, 0.76, 226
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-8-1.pddl, 29, 1, 0.77, 211
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-9-0.pddl, 29, 1, 1.05, 299
main-fd-grounding+madagascar-horizon-29, logistics00, probLOGISTICS-9-1.pddl, 29, 1, 0.75, 281
main-fd-grounding+madagascar-horizon-3, gripper, prob01.pddl, 3, 0, 0.68, NA
main-fd-grounding+madagascar-horizon-3, gripper, prob02.pddl, 3, 0, 0.6, NA
main-fd-grounding+madagascar-horizon-3, gripper, prob03.pddl, 3, 0, 0.63, NA
main-fd-grounding+madagascar-horizon-3, gripper, prob04.pddl, 3, 0, 0.64, NA
main-fd-grounding+madagascar-horizon-3, gripper, prob05.pddl, 3, 0, 0.67, NA
main-fd-grounding+madagascar-horizon-3, gripper, prob06.pddl, 3, 0, 0.69, NA
main-fd-grounding+madagascar-horizon-3, gripper, prob07.pddl, 3, 0, 0.87, NA
main-fd-grounding+madagascar-horizon-3, gripper, prob08.pddl, 3, 0, 0.73, NA
main-fd-grounding+madagascar-horizon-3, gripper, prob09.pddl, 3, 0, 0.88, NA
main-fd-grounding+madagascar-horizon-3, gripper, prob10.pddl, 3, 0, 0.79, NA
main-fd-grounding+madagascar-horizon-3, gripper, prob11.pddl, 3, 0, 0.78, NA
main-fd-grounding+madagascar-horizon-3, gripper, prob12.pddl, 3, 0, 0.77, NA
main-fd-grounding+madagascar-horizon-3, gripper, prob13.pddl, 3, 0, 0.84, NA
main-fd-grounding+madagascar-horizon-3, gripper, prob14.pddl, 3, 0, 0.86, NA
main-fd-grounding+madagascar-horizon-3, gripper, prob15.pddl, 3, 0, 0.89, NA
main-fd-grounding+madagascar-horizon-3, gripper, prob16.pddl, 3, 0, 0.9, NA
main-fd-grounding+madagascar-horizon-3, gripper, prob17.pddl, 3, 0, 0.94, NA
main-fd-grounding+madagascar-horizon-3, gripper, prob18.pddl, 3, 0, 0.97, NA
main-fd-grounding+madagascar-horizon-3, gripper, prob19.pddl, 3, 0, 1.04, NA
main-fd-grounding+madagascar-horizon-3, gripper, prob20.pddl, 3, 0, 1.0, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-10-0.pddl, 3, 0, 0.84, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-10-1.pddl, 3, 0, 0.87, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-11-0.pddl, 3, 0, 1.05, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-11-1.pddl, 3, 0, 0.86, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-12-0.pddl, 3, 0, 0.89, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-12-1.pddl, 3, 0, 0.92, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-13-0.pddl, 3, 0, 1.2, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-13-1.pddl, 3, 0, 1.27, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-14-0.pddl, 3, 0, 1.32, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-14-1.pddl, 3, 0, 1.29, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-15-0.pddl, 3, 0, 1.44, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-15-1.pddl, 3, 0, 1.52, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-4-0.pddl, 3, 0, 0.59, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-4-1.pddl, 3, 0, 0.65, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-4-2.pddl, 3, 0, 0.61, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-5-0.pddl, 3, 0, 0.78, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-5-1.pddl, 3, 0, 0.65, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-5-2.pddl, 3, 1, 0.64, 15
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-6-0.pddl, 3, 0, 0.63, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-6-1.pddl, 3, 0, 0.74, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-6-2.pddl, 3, 0, 0.63, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-6-9.pddl, 3, 0, 0.64, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-7-0.pddl, 3, 0, 0.72, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-7-1.pddl, 3, 0, 0.75, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-8-0.pddl, 3, 0, 1.25, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-8-1.pddl, 3, 0, 0.77, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-9-0.pddl, 3, 0, 0.74, NA
main-fd-grounding+madagascar-horizon-3, logistics00, probLOGISTICS-9-1.pddl, 3, 0, 0.78, NA
main-fd-grounding+madagascar-horizon-30, gripper, prob01.pddl, 30, 1, 0.58, 64
main-fd-grounding+madagascar-horizon-30, gripper, prob02.pddl, 30, 1, 0.63, 55
main-fd-grounding+madagascar-horizon-30, gripper, prob03.pddl, 30, 1, 0.65, 66
main-fd-grounding+madagascar-horizon-30, gripper, prob04.pddl, 30, 1, 0.69, 68
main-fd-grounding+madagascar-horizon-30, gripper, prob05.pddl, 30, 1, 0.7, 64
main-fd-grounding+madagascar-horizon-30, gripper, prob06.pddl, 30, 1, 0.73, 66
main-fd-grounding+madagascar-horizon-30, gripper, prob07.pddl, 30, 1, 0.79, 64
main-fd-grounding+madagascar-horizon-30, gripper, prob08.pddl, 30, 1, 0.79, 72
main-fd-grounding+madagascar-horizon-30, gripper, prob09.pddl, 30, 1, 0.9, 72
main-fd-grounding+madagascar-horizon-30, gripper, prob10.pddl, 30, 1, 0.87, 70
main-fd-grounding+madagascar-horizon-30, gripper, prob11.pddl, 30, 1, 0.88, 77
main-fd-grounding+madagascar-horizon-30, gripper, prob12.pddl, 30, 1, 0.96, 82
main-fd-grounding+madagascar-horizon-30, gripper, prob13.pddl, 30, 1, 1.49, 84
main-fd-grounding+madagascar-horizon-30, gripper, prob14.pddl, 30, 1, 7.93, 89
main-fd-grounding+madagascar-horizon-30, gripper, prob15.pddl, 30, 0, NA, NA
main-fd-grounding+madagascar-horizon-30, gripper, prob16.pddl, 30, 0, NA, NA
main-fd-grounding+madagascar-horizon-30, gripper, prob17.pddl, 30, 0, NA, NA
main-fd-grounding+madagascar-horizon-30, gripper, prob18.pddl, 30, 0, NA, NA
main-fd-grounding+madagascar-horizon-30, gripper, prob19.pddl, 30, 0, NA, NA
main-fd-grounding+madagascar-horizon-30, gripper, prob20.pddl, 30, 0, NA, NA
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-10-0.pddl, 30, 1, 0.92, 255
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-10-1.pddl, 30, 1, 0.9, 252
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-11-0.pddl, 30, 1, 1.02, 349
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-11-1.pddl, 30, 1, 0.93, 272
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-12-0.pddl, 30, 1, 0.99, 362
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-12-1.pddl, 30, 1, 0.96, 371
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-13-0.pddl, 30, 1, 1.41, 409
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-13-1.pddl, 30, 1, 1.31, 356
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-14-0.pddl, 30, 1, 1.38, 477
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-14-1.pddl, 30, 1, 1.41, 451
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-15-0.pddl, 30, 1, 1.53, 499
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-15-1.pddl, 30, 1, 1.49, 485
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-4-0.pddl, 30, 1, 0.63, 130
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-4-1.pddl, 30, 1, 0.63, 145
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-4-2.pddl, 30, 1, 0.64, 154
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-5-0.pddl, 30, 1, 0.65, 156
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-5-1.pddl, 30, 1, 0.69, 164
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-5-2.pddl, 30, 1, 0.63, 177
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-6-0.pddl, 30, 1, 0.66, 186
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-6-1.pddl, 30, 1, 0.79, 194
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-6-2.pddl, 30, 1, 0.72, 176
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-6-9.pddl, 30, 1, 0.68, 206
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-7-0.pddl, 30, 1, 2.92, 219
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-7-1.pddl, 30, 1, 0.73, 221
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-8-0.pddl, 30, 1, 0.76, 235
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-8-1.pddl, 30, 1, 0.77, 219
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-9-0.pddl, 30, 1, 0.8, 309
main-fd-grounding+madagascar-horizon-30, logistics00, probLOGISTICS-9-1.pddl, 30, 1, 0.87, 298
main-fd-grounding+madagascar-horizon-31, gripper, prob01.pddl, 31, 1, 0.6, 64
main-fd-grounding+madagascar-horizon-31, gripper, prob02.pddl, 31, 1, 0.64, 55
main-fd-grounding+madagascar-horizon-31, gripper, prob03.pddl, 31, 1, 0.65, 68
main-fd-grounding+madagascar-horizon-31, gripper, prob04.pddl, 31, 1, 0.69, 72
main-fd-grounding+madagascar-horizon-31, gripper, prob05.pddl, 31, 1, 0.89, 70
main-fd-grounding+madagascar-horizon-31, gripper, prob06.pddl, 31, 1, 0.71, 72
main-fd-grounding+madagascar-horizon-31, gripper, prob07.pddl, 31, 1, 0.75, 70
main-fd-grounding+madagascar-horizon-31, gripper, prob08.pddl, 31, 1, 0.76, 74
main-fd-grounding+madagascar-horizon-31, gripper, prob09.pddl, 31, 1, 0.79, 76
main-fd-grounding+madagascar-horizon-31, gripper, prob10.pddl, 31, 1, 0.83, 76
main-fd-grounding+madagascar-horizon-31, gripper, prob11.pddl, 31, 1, 0.83, 81
main-fd-grounding+madagascar-horizon-31, gripper, prob12.pddl, 31, 1, 0.92, 82
main-fd-grounding+madagascar-horizon-31, gripper, prob13.pddl, 31, 1, 0.9, 86
main-fd-grounding+madagascar-horizon-31, gripper, prob14.pddl, 31, 1, 2.58, 90
main-fd-grounding+madagascar-horizon-31, gripper, prob15.pddl, 31, 0, NA, NA
main-fd-grounding+madagascar-horizon-31, gripper, prob16.pddl, 31, 0, NA, NA
main-fd-grounding+madagascar-horizon-31, gripper, prob17.pddl, 31, 0, NA, NA
main-fd-grounding+madagascar-horizon-31, gripper, prob18.pddl, 31, 0, NA, NA
main-fd-grounding+madagascar-horizon-31, gripper, prob19.pddl, 31, 0, NA, NA
main-fd-grounding+madagascar-horizon-31, gripper, prob20.pddl, 31, 0, NA, NA
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-10-0.pddl, 31, 1, 0.91, 264
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-10-1.pddl, 31, 1, 0.91, 262
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-11-0.pddl, 31, 1, 1.54, 358
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-11-1.pddl, 31, 1, 0.93, 283
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-12-0.pddl, 31, 1, 0.94, 373
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-12-1.pddl, 31, 1, 0.97, 379
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-13-0.pddl, 31, 1, 1.37, 429
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-13-1.pddl, 31, 1, 1.33, 381
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-14-0.pddl, 31, 1, 1.38, 452
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-14-1.pddl, 31, 1, 1.41, 462
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-15-0.pddl, 31, 1, 1.49, 505
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-15-1.pddl, 31, 1, 1.49, 523
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-4-0.pddl, 31, 1, 0.63, 138
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-4-1.pddl, 31, 1, 0.62, 153
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-4-2.pddl, 31, 1, 0.78, 159
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-5-0.pddl, 31, 1, 0.86, 164
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-5-1.pddl, 31, 1, 0.64, 174
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-5-2.pddl, 31, 1, 0.64, 183
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-6-0.pddl, 31, 1, 0.74, 192
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-6-1.pddl, 31, 1, 0.82, 193
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-6-2.pddl, 31, 1, 0.67, 185
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-6-9.pddl, 31, 1, 0.64, 215
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-7-0.pddl, 31, 1, 0.72, 230
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-7-1.pddl, 31, 1, 0.93, 232
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-8-0.pddl, 31, 1, 0.76, 241
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-8-1.pddl, 31, 1, 0.76, 228
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-9-0.pddl, 31, 1, 0.87, 326
main-fd-grounding+madagascar-horizon-31, logistics00, probLOGISTICS-9-1.pddl, 31, 1, 0.78, 304
main-fd-grounding+madagascar-horizon-32, gripper, prob01.pddl, 32, 1, 0.6, 68
main-fd-grounding+madagascar-horizon-32, gripper, prob02.pddl, 32, 1, 1.25, 58
main-fd-grounding+madagascar-horizon-32, gripper, prob03.pddl, 32, 1, 0.64, 70
main-fd-grounding+madagascar-horizon-32, gripper, prob04.pddl, 32, 1, 0.65, 72
main-fd-grounding+madagascar-horizon-32, gripper, prob05.pddl, 32, 1, 0.69, 68
main-fd-grounding+madagascar-horizon-32, gripper, prob06.pddl, 32, 1, 0.69, 70
main-fd-grounding+madagascar-horizon-32, gripper, prob07.pddl, 32, 1, 0.77, 68
main-fd-grounding+madagascar-horizon-32, gripper, prob08.pddl, 32, 1, 0.85, 76
main-fd-grounding+madagascar-horizon-32, gripper, prob09.pddl, 32, 1, 0.75, 76
main-fd-grounding+madagascar-horizon-32, gripper, prob10.pddl, 32, 1, 0.82, 72
main-fd-grounding+madagascar-horizon-32, gripper, prob11.pddl, 32, 1, 0.87, 77
main-fd-grounding+madagascar-horizon-32, gripper, prob12.pddl, 32, 1, 0.91, 86
main-fd-grounding+madagascar-horizon-32, gripper, prob13.pddl, 32, 1, 2.02, 85
main-fd-grounding+madagascar-horizon-32, gripper, prob14.pddl, 32, 1, 0.92, 90
main-fd-grounding+madagascar-horizon-32, gripper, prob15.pddl, 32, 1, 18.77, 95
main-fd-grounding+madagascar-horizon-32, gripper, prob16.pddl, 32, 0, NA, NA
main-fd-grounding+madagascar-horizon-32, gripper, prob17.pddl, 32, 0, NA, NA
main-fd-grounding+madagascar-horizon-32, gripper, prob18.pddl, 32, 0, NA, NA
main-fd-grounding+madagascar-horizon-32, gripper, prob19.pddl, 32, 0, NA, NA
main-fd-grounding+madagascar-horizon-32, gripper, prob20.pddl, 32, 0, NA, NA
main-fd-grounding+madagascar-horizon-32, logistics00, probLOGISTICS-10-0.pddl, 32, 1, 0.88, 273
main-fd-grounding+madagascar-horizon-32, logistics00, probLOGISTICS-10-1.pddl, 32, 1, 1.45, 268
main-fd-grounding+madagascar-horizon-32, logistics00, probLOGISTICS-11-0.pddl, 32, 1, 0.95, 373
main-fd-grounding+madagascar-horizon-32, logistics00, probLOGISTICS-11-1.pddl, 32, 1, 0.96, 291
main-fd-grounding+madagascar-horizon-32, logistics00, probLOGISTICS-12-0.pddl, 32, 1, 0.89, 386
main-fd-grounding+madagascar-horizon-32, logistics00, probLOGISTICS-12-1.pddl, 32, 1, 0.99, 391
main-fd-grounding+madagascar-horizon-32, logistics00, probLOGISTICS-13-0.pddl, 32, 1, 1.38, 440
main-fd-grounding+madagascar-horizon-32, logistics00, probLOGISTICS-13-1.pddl, 32, 1, 1.37, 390
main-fd-grounding+madagascar-horizon-32, logistics00, probLOGISTICS-14-0.pddl, 32, 1, 1.42, 481
main-fd-grounding+madagascar-horizon-32, logistics00, probLOGISTICS-14-1.pddl, 32, 1, 1.48, 473
main-fd-grounding+madagascar-horizon-32, logistics00, probLOGISTICS-15-0.pddl, 32, 1, 3.22, 521
main-fd-grounding+madagascar-horizon-32, logistics00, probLOGISTICS-15-1.pddl, 32, 1, 1.52, 540
main-fd-grounding+madagascar-horizon-32, logistics00, probLOGISTICS-4-0.pddl, 32, 1, 0.69, 138
main-fd-grounding+madagascar-horizon-32, logistics00, probLOGISTICS-4-1.pddl, 32, 1, 0.65, 152
main-fd-grounding+madagascar-horizon-32, logistics00, probLOGISTICS-4-2.pddl, 32, 1, 0.66, 164
main-fd-grounding+madagascar-horizon-32, logistics00, probLOGISTICS-5-0.pddl, 32, 1, 0.66, 166
main-fd-grounding+madagascar-horizon-32, logistics00, probLOGISTICS-5-1.pddl, 32, 1, 0.64, 173
main-fd-grounding+madagascar-horizon-32, logistics00, probLOGISTICS-5-2.pddl, 32, 1, 0.64, 189
main-fd-grounding+madagascar-horizon-32, logistics00, probLOGISTICS-6-0.pddl, 32, 1, 0.66, 197
main-fd-grounding+madagascar-horizon-32, logistics00, probLOGISTICS-6-1.pddl, 32, 1, 0.66, 205
